listing_id,last_review_date,number_of_reviews,reviews_per_month
26072801,2019-06-13,4,0.52
26074006,2019-06-04,2,0.19
26074339,2018-11-14,6,0.56
26076877,2019-06-16,16,1.24
26077493,2018-07-19,1,0.08
26078971,2019-06-30,42,3.59
26079745,2018-08-17,1,0.09
26080154,2019-06-29,17,1.34
26080646,2019-07-01,18,1.42
26080745,2019-05-21,7,0.55
26080980,2018-07-13,1,0.08
26081052,2019-07-07,25,1.93
26084019,2019-07-02,42,3.26
26084024,2019-05-26,2,0.7
26084814,2019-06-16,33,2.75
26085068,2019-01-13,2,0.21
26085075,2019-06-03,21,1.73
26085247,2019-01-01,3,0.3
26085282,2019-06-29,10,0.86
26085355,2019-01-19,1,0.18
26086126,2019-06-17,30,2.49
26086768,2019-06-23,36,2.8
26086909,2019-06-29,26,2.39
26087030,2019-06-17,5,1.0
26093497,2019-01-02,1,0.16
26094506,2019-06-19,44,3.45
26096547,2019-06-21,14,1.32
26097566,2019-05-03,2,0.24
26098014,2019-07-06,92,7.26
26098606,2019-04-25,2,0.17
26099255,2019-07-03,57,4.62
26099303,2019-05-31,20,1.62
26099885,2018-08-14,1,0.09
26104760,2019-06-16,14,1.12
26107318,2019-07-01,42,3.77
26108336,2019-05-20,5,0.53
26109380,2018-07-24,1,0.09
26110133,2019-03-02,23,1.81
26110466,2019-06-22,22,1.73
26119005,2019-06-16,15,1.28
26119170,2019-05-27,25,2.18
26121109,2019-04-27,5,0.39
26121159,2019-03-30,27,2.13
26121444,2019-06-07,15,1.34
26121733,2018-11-26,5,0.39
26122874,2019-05-30,3,0.24
26123841,2019-06-24,28,2.26
26125053,2018-07-10,1,0.08
26125349,2018-06-20,1,0.08
26126894,2019-06-29,4,0.37
26127726,2019-01-02,8,0.65
26127763,2019-07-02,46,3.85
26128481,2018-12-29,3,0.29
26129270,2019-05-04,20,1.82
26129308,2019-01-03,15,1.17
26131004,2019-07-01,15,1.18
26131195,2019-06-27,40,3.18
26131794,2019-04-30,2,0.38
26131873,2018-08-31,1,0.1
26132476,2019-05-08,5,0.55
26134096,2019-07-07,94,7.32
26134638,2018-11-04,5,0.39
26135091,2019-07-07,27,2.11
26135659,2019-06-03,20,1.59
26136583,2018-07-05,2,0.16
26136978,2019-07-04,68,5.37
26137379,2019-07-07,29,2.47
26137457,2019-06-28,5,0.45
26137778,2019-04-10,10,0.85
26138483,2018-07-30,2,0.17
26138542,2019-04-23,7,0.57
26138591,2019-06-13,45,3.56
26138643,2019-06-09,16,1.55
26138702,2018-07-30,1,0.09
26138943,2019-04-01,2,0.19
26139590,2018-08-03,4,0.33
26140709,2018-08-10,1,0.09
26148245,2019-05-18,3,0.34
26149494,2019-06-01,3,0.33
26150691,2018-07-01,2,0.16
26153609,2018-07-22,3,0.25
26155827,2018-08-09,2,0.16
26156155,2018-09-30,2,0.2
26157329,2019-07-07,37,4.25
26157426,2019-01-01,9,0.71
26158157,2019-04-22,6,0.52
26158857,2019-07-06,1,1.0
26159891,2019-05-20,5,0.51
26160236,2019-04-14,21,1.72
26162960,2019-06-24,4,0.38
26164046,2019-06-30,27,2.13
26164204,2019-06-16,15,2.02
26164606,2018-11-28,28,2.2
26165195,2019-07-02,65,5.27
26165533,2019-06-18,35,2.82
26166442,2018-10-27,6,0.5
26166987,2018-12-31,2,0.2
26167034,2019-01-03,3,0.29
26167182,2019-05-27,72,5.82
26167567,2019-07-01,148,11.68
26171844,2019-06-22,54,4.34
26182768,2019-05-31,9,0.74
26182774,2019-06-06,31,2.59
26183173,2018-08-26,1,0.09
26183582,2019-06-30,45,3.56
26185195,2018-07-30,4,0.32
26186295,2018-06-24,1,0.08
26186945,2018-08-12,5,0.39
26188309,2018-06-30,1,0.08
26188604,2019-01-01,5,0.43
26188665,2018-08-11,6,0.48
26188757,2018-07-09,1,0.08
26189111,2019-07-01,13,1.23
26190193,2019-04-28,10,1.12
26190785,2018-08-02,9,0.71
26190809,2018-07-30,2,0.16
26191770,2019-05-31,2,0.23
26192545,2018-11-02,3,0.27
26193643,2019-07-01,41,3.32
26193678,2019-01-01,3,0.46
26194019,2018-08-04,6,0.48
26194075,2019-06-15,9,0.8
26194357,2019-04-28,22,1.77
26194606,2019-06-11,8,0.63
26196029,2019-06-30,7,1.11
26196660,2019-06-17,16,1.38
26198109,2019-06-01,1,0.79
26198481,2019-07-07,58,4.59
26199962,2019-06-07,37,3.04
26200203,2019-06-23,19,1.52
26200249,2018-08-05,2,0.16
26200914,2018-12-30,5,0.45
26201442,2019-06-15,50,4.07
26201913,2019-06-29,9,1.17
26202688,2019-06-23,26,2.26
26203807,2019-05-12,11,0.92
26205265,2019-06-30,41,3.31
26211176,2018-08-10,1,0.09
26219420,2019-06-26,5,0.47
26220343,2019-04-21,10,0.86
26221423,2019-07-03,43,3.6
26223279,2019-02-23,17,1.34
26224149,2019-05-08,2,0.2
26224487,2019-07-07,21,1.81
26224538,2019-07-02,23,2.19
26225021,2019-06-29,32,3.06
26227629,2019-05-19,11,0.91
26228457,2019-06-02,7,0.59
26229979,2018-08-21,3,0.27
26232008,2018-09-25,5,0.45
26232656,2019-06-29,5,0.57
26235821,2019-06-14,10,1.15
26235873,2019-07-06,22,1.76
26236138,2019-06-20,20,2.01
26238688,2019-01-07,3,0.3
26247578,2019-04-10,2,0.22
26249499,2019-06-01,12,0.95
26249544,2019-07-06,27,2.26
26250185,2019-07-07,36,2.83
26250476,2018-10-30,3,0.25
26250574,2019-06-16,19,1.51
26251284,2019-03-23,15,1.18
26251408,2018-09-27,1,0.11
26251659,2019-05-19,7,0.76
26252069,2019-06-19,60,4.76
26252097,2019-05-27,10,1.09
26252841,2018-10-08,1,0.11
26253008,2018-11-20,6,0.5
26253804,2019-06-23,13,1.34
26254872,2018-07-30,2,0.16
26254953,2019-05-29,2,0.17
26255072,2018-12-23,16,1.28
26255080,2019-07-01,31,2.5
26255392,2019-07-01,28,2.25
26255895,2018-07-05,2,0.16
26256019,2019-06-30,23,1.85
26256921,2018-08-19,3,0.25
26257613,2018-12-14,5,0.51
26257823,2019-06-25,20,1.63
26257903,2019-06-16,57,4.49
26258306,2019-03-31,4,0.98
26258351,2019-07-01,21,1.69
26259541,2019-06-23,18,1.48
26260516,2019-04-23,35,2.84
26268189,2019-06-15,8,0.74
26270554,2018-06-28,1,0.08
26270906,2019-05-20,2,0.21
26271462,2018-10-10,1,0.11
26271688,2019-03-24,2,0.18
26272163,2019-05-31,3,0.28
26272421,2019-01-02,2,0.17
26272989,2018-08-10,1,0.09
26274490,2019-06-23,16,1.53
26274952,2019-07-01,25,5.64
26275024,2019-06-30,8,0.71
26275643,2019-04-09,3,0.26
26277801,2018-07-28,1,0.09
26278372,2019-06-12,13,1.11
26278431,2019-06-05,2,0.32
26279108,2018-07-01,1,0.08
26279999,2018-12-12,16,1.29
26280662,2019-05-19,2,1.03
26280689,2019-07-07,60,4.76
26280881,2018-10-25,4,0.34
26281121,2019-05-20,49,3.89
26281187,2018-07-07,1,0.08
26290174,2019-06-16,21,1.73
26293088,2019-06-03,6,0.94
26294354,2019-07-04,31,2.82
26294658,2019-05-28,3,0.26
26295421,2019-06-15,40,3.21
26295450,2018-10-15,3,0.24
26297402,2019-06-05,18,1.44
26297631,2019-07-05,42,3.73
26298570,2019-04-28,10,0.83
26300797,2019-06-16,30,2.56
26301985,2019-07-06,22,1.88
26303788,2019-04-08,5,0.44
26304188,2018-08-07,3,0.24
26304486,2019-06-09,11,0.95
26304847,2019-06-18,17,1.54
26304871,2019-06-24,36,3.33
26306276,2018-09-10,2,0.17
26311285,2019-02-04,3,0.26
26313558,2019-06-09,26,2.17
26317923,2018-10-10,2,0.22
26318555,2019-05-22,5,0.49
26320074,2019-06-30,33,2.82
26320521,2018-12-30,5,0.43
26322941,2019-07-03,55,5.32
26323287,2019-07-07,22,3.59
26324904,2018-09-09,4,0.34
26325637,2019-06-30,30,2.5
26326115,2019-06-27,15,1.23
26326777,2018-10-08,1,0.11
26327565,2019-06-30,31,2.8
26327970,2019-07-07,23,1.89
26329644,2019-06-21,4,0.33
26330526,2019-06-21,27,2.26
26331103,2019-07-04,1,1.0
26332143,2018-12-30,4,0.35
26332425,2019-06-28,5,1.4
26332468,2019-07-05,55,4.41
26333121,2019-06-30,73,5.82
26334022,2019-06-15,67,5.39
26334347,2019-06-17,12,1.14
26334886,2019-01-01,5,0.46
26335893,2018-12-04,8,0.76
26336898,2019-06-23,6,0.66
26337274,2019-03-24,22,1.77
26337439,2019-06-09,36,2.87
26337617,2019-07-08,31,2.95
26338609,2018-07-15,3,0.25
26338854,2019-06-13,23,1.92
26338897,2018-10-28,2,0.19
26341895,2018-11-24,2,0.18
26344667,2018-08-19,5,0.4
26350983,2018-08-08,1,0.09
26351621,2019-06-14,9,0.75
26351877,2019-06-10,30,2.58
26352096,2018-09-20,11,0.93
26352984,2019-06-24,19,1.61
26353304,2019-07-05,45,3.69
26355142,2019-06-14,6,0.5
26355170,2019-05-19,6,0.53
26355272,2019-07-01,15,4.74
26355413,2018-10-03,3,0.24
26356082,2019-05-25,1,0.67
26356921,2019-04-26,8,0.73
26357357,2019-05-04,57,4.63
26357377,2019-05-23,1,0.64
26358309,2019-05-29,58,4.69
26358423,2019-06-23,39,3.28
26358530,2019-01-01,20,1.63
26358694,2018-11-19,16,1.33
26359068,2019-04-26,6,0.65
26359622,2019-06-26,32,2.67
26360690,2019-06-17,16,1.32
26361090,2018-08-20,1,0.09
26361306,2019-03-24,22,1.8
26361403,2019-06-29,106,8.69
26361594,2019-06-01,18,1.45
26362867,2019-06-01,11,0.88
26365747,2019-06-19,54,4.34
26366437,2019-06-30,31,2.81
26366913,2019-06-04,1,0.86
26370425,2018-08-11,2,0.17
26371238,2019-07-06,44,5.28
26383405,2019-07-01,23,1.95
26383523,2019-01-02,2,0.29
26385006,2019-01-01,4,0.36
26385197,2019-06-02,3,0.26
26385398,2019-06-29,35,3.11
26385422,2019-01-03,3,0.24
26386244,2019-04-24,7,0.59
26386411,2018-09-27,6,0.49
26386759,2018-07-29,5,0.41
26387138,2019-05-05,31,2.53
26387184,2019-01-07,3,0.38
26387674,2019-06-23,38,3.25
26387779,2018-08-03,2,0.17
26388933,2019-06-08,12,1.0
26390150,2018-06-30,1,0.08
26390806,2019-01-03,6,0.7
26391060,2019-06-23,6,0.52
26392206,2019-06-23,11,0.93
26392397,2018-10-02,4,0.35
26394592,2019-01-02,13,1.26
26394988,2019-06-05,10,0.87
26395296,2019-07-01,15,3.46
26397041,2019-06-19,2,0.81
26397444,2018-08-13,4,0.33
26398320,2019-05-20,5,0.43
26398894,2019-06-22,17,1.5
26401639,2019-05-17,8,0.71
26408958,2019-05-08,13,1.42
26409175,2019-05-23,10,0.84
26410121,2019-03-11,11,0.89
26410307,2019-06-09,6,0.53
26412930,2018-09-01,8,0.66
26414834,2019-05-30,3,0.92
26415648,2019-05-25,9,1.15
26416651,2018-07-13,4,0.32
26417009,2019-06-23,17,1.39
26417485,2019-06-15,9,0.77
26417856,2019-06-22,25,2.17
26419291,2019-06-28,14,1.14
26420017,2018-07-15,1,0.08
26420626,2019-07-04,21,1.77
26420986,2019-05-27,12,1.13
26421624,2019-06-29,32,2.73
26422007,2018-11-30,1,0.14
26422113,2019-06-04,7,0.57
26424516,2019-05-20,5,0.43
26424667,2019-06-16,82,7.01
26425032,2019-06-20,6,0.87
26425700,2018-07-27,2,0.17
26425943,2018-11-04,3,0.33
26429962,2019-06-16,8,1.76
26430364,2019-06-12,6,0.68
26430901,2019-06-25,26,2.14
26431251,2019-07-01,16,1.3
26431441,2019-07-06,11,0.99
26440393,2019-07-01,12,1.07
26440780,2019-01-01,5,0.44
26440793,2018-12-31,5,0.42
26440960,2018-12-10,6,0.51
26441519,2019-06-20,29,2.46
26441935,2019-05-18,6,0.73
26443106,2019-06-20,19,1.71
26443119,2019-06-23,55,4.61
26443376,2019-06-01,9,0.74
26446103,2019-06-24,34,2.8
26447297,2019-06-23,21,1.82
26449028,2019-05-27,7,0.61
26449775,2019-01-02,2,0.22
26450185,2019-05-19,1,0.58
26450631,2019-06-19,55,4.5
26450817,2018-12-04,2,0.24
26450823,2018-10-01,1,0.11
26451569,2018-09-29,14,1.12
26453418,2019-04-01,1,0.3
26455093,2019-07-07,27,2.21
26455688,2019-06-26,30,2.54
26456925,2019-01-25,1,0.18
26458835,2018-07-06,1,0.08
26465413,2018-09-16,8,0.65
26465686,2019-04-09,11,0.94
26467543,2018-08-14,2,0.18
26469342,2018-08-01,1,0.09
26470188,2018-07-11,1,0.08
26471867,2019-06-30,35,2.87
26472079,2019-06-25,25,2.07
26472112,2019-07-01,9,1.03
26472343,2019-07-01,29,2.46
26473275,2019-05-13,8,0.66
26473415,2019-06-29,14,1.98
26473544,2018-10-16,4,0.36
26473581,2019-06-24,52,4.79
26474934,2019-01-13,2,0.19
26475612,2019-06-23,52,4.36
26476238,2018-08-11,6,0.5
26476892,2019-06-25,37,3.68
26477897,2018-08-18,1,0.09
26487039,2019-06-20,16,1.58
26488707,2018-07-28,12,0.97
26489146,2019-05-20,1,0.6
26489955,2019-06-01,30,2.51
26490844,2019-06-30,6,2.28
26494242,2019-01-01,3,0.25
26494876,2018-07-02,2,0.16
26494942,2019-07-01,34,2.74
26496075,2018-11-30,25,2.05
26496330,2018-09-30,2,0.17
26496505,2019-07-07,134,10.86
26497309,2018-11-25,6,0.48
26497890,2019-06-30,41,3.35
26499284,2018-07-31,7,0.57
26500087,2019-06-26,31,2.88
26501755,2018-10-31,7,0.58
26501791,2019-07-02,49,4.06
26503507,2019-06-18,35,2.91
26504376,2019-07-02,41,3.34
26514725,2019-06-06,11,1.1
26516462,2019-04-28,3,0.47
26516849,2019-06-11,10,0.87
26518272,2019-04-30,2,0.17
26518337,2019-07-01,23,1.99
26518547,2019-07-01,4,1.48
26518779,2019-06-27,3,0.28
26518916,2019-05-11,4,0.35
26519306,2019-06-03,22,1.9
26519461,2019-06-30,2,1.3
26520216,2019-01-03,7,0.63
26520475,2019-06-23,4,0.35
26521015,2019-06-30,18,1.6
26522298,2019-05-16,4,0.45
26522398,2018-08-14,1,0.09
26522529,2019-06-11,34,2.83
26522949,2018-08-27,4,0.36
26523155,2018-08-07,2,0.17
26526075,2019-06-28,34,2.9
26526269,2018-07-21,2,0.16
26527613,2018-07-08,1,0.08
26528837,2019-05-28,28,2.36
26529593,2019-05-28,21,1.76
26530921,2018-09-25,1,0.1
26532680,2019-07-01,47,4.15
26534723,2018-07-30,1,0.09
26534838,2019-03-25,6,0.52
26535575,2019-06-12,4,0.34
26538746,2018-07-03,1,0.08
26538883,2018-07-27,1,0.09
26550322,2019-06-22,20,1.94
26552340,2019-06-25,29,2.47
26553542,2018-07-15,2,0.17
26554732,2019-07-02,36,3.5
26554879,2019-06-26,32,2.92
26554937,2019-06-23,36,2.96
26555338,2019-06-23,31,2.66
26555450,2019-06-08,24,2.02
26555992,2019-06-26,6,0.54
26557068,2019-01-01,2,0.25
26557748,2019-06-17,13,1.13
26557901,2019-06-05,15,2.33
26558970,2019-07-06,67,6.07
26559223,2018-07-31,1,0.09
26559313,2019-06-16,30,2.54
26559476,2019-07-07,8,8.0
26559892,2019-07-02,30,2.56
26560159,2019-06-03,8,0.69
26560264,2019-07-02,30,2.56
26560973,2018-10-01,6,0.54
26561464,2018-08-29,2,0.18
26563874,2019-06-24,19,1.6
26564665,2018-11-24,16,1.32
26565864,2019-06-28,9,0.8
26566099,2018-08-23,7,0.59
26566291,2019-06-21,42,3.62
26569512,2019-04-28,16,2.34
26569565,2019-05-12,7,0.62
26569882,2019-06-01,4,1.5
26570172,2018-08-23,3,0.26
26570316,2019-06-29,28,2.54
26571135,2018-07-31,1,0.09
26571486,2018-07-25,1,0.09
26571706,2018-07-09,3,0.25
26572767,2018-10-01,4,0.34
26573069,2019-06-23,42,3.43
26574652,2019-06-19,66,5.38
26574775,2019-07-05,11,0.99
26574893,2019-06-23,50,4.25
26576819,2019-06-08,6,0.5
26584254,2019-06-29,10,0.89
26584630,2019-07-02,23,1.86
26587430,2019-05-04,1,0.45
26589357,2019-05-25,2,0.19
26592537,2018-10-15,5,0.41
26593733,2018-09-24,6,0.55
26594199,2018-07-10,1,0.08
26594390,2019-07-01,24,2.11
26594677,2018-11-05,1,0.12
26594746,2018-08-05,3,0.25
26595733,2019-06-22,80,6.59
26596388,2019-06-18,58,4.89
26597239,2019-06-24,21,1.86
26598131,2018-07-22,3,0.25
26598239,2018-07-22,2,0.16
26598477,2019-06-03,19,1.62
26599049,2018-07-29,2,0.17
26599360,2019-06-30,24,2.09
26600090,2019-06-27,34,2.97
26602263,2019-06-24,28,2.36
26602421,2019-02-10,4,0.33
26602878,2018-09-06,3,0.26
26602955,2019-04-02,7,0.62
26603929,2019-06-23,64,5.42
26604019,2018-07-17,1,0.08
26604063,2019-06-16,76,6.28
26606648,2019-07-02,19,7.92
26606845,2019-05-19,5,0.43
26607493,2018-08-15,1,0.09
26607877,2019-01-02,6,0.6
26608031,2018-11-24,4,0.33
26609429,2018-08-26,6,0.49
26622664,2018-07-21,1,0.08
26623526,2019-06-10,6,0.52
26627587,2019-01-01,15,1.33
26627762,2018-07-30,1,0.09
26632496,2019-05-31,26,2.39
26632917,2019-06-22,18,1.53
26635476,2018-10-31,3,0.26
26635867,2019-04-28,11,0.94
26638676,2019-05-16,5,0.41
26639925,2019-06-13,14,1.24
26640189,2019-04-07,3,0.36
26640231,2019-06-30,13,1.09
26640272,2019-06-06,30,2.64
26641303,2018-12-30,3,0.26
26641779,2019-07-01,38,3.28
26642831,2019-05-06,3,0.42
26645876,2018-08-19,3,0.28
26654670,2019-07-02,47,4.37
26655705,2019-06-23,50,4.19
26658854,2019-06-22,11,0.99
26660828,2019-04-01,3,0.31
26662052,2018-09-19,3,0.25
26662711,2019-03-24,7,0.59
26663094,2019-05-01,6,0.51
26663507,2018-08-19,1,0.09
26664229,2019-06-30,14,1.15
26664837,2019-06-26,7,0.64
26665387,2019-06-30,39,3.24
26665588,2019-07-01,22,9.17
26665850,2018-12-08,8,0.68
26666333,2019-03-04,2,0.19
26667693,2019-06-30,58,4.96
26668018,2019-07-01,57,4.76
26668116,2019-06-30,49,4.06
26668703,2018-09-01,1,0.1
26669041,2019-06-04,26,2.25
26669199,2019-05-04,12,1.07
26670401,2019-06-24,26,2.29
26670812,2018-08-15,1,0.09
26679556,2018-08-15,2,0.18
26681364,2018-10-24,3,0.29
26681846,2019-05-25,7,0.66
26682755,2019-06-09,22,1.83
26682918,2019-06-23,11,0.93
26683178,2018-12-20,2,0.19
26685314,2019-06-20,70,5.79
26687229,2019-06-23,38,3.27
26688805,2018-08-27,4,0.35
26689265,2019-04-28,10,0.97
26689797,2019-06-11,25,2.06
26690336,2019-03-01,1,0.23
26690488,2019-02-01,22,1.92
26690586,2019-05-31,30,2.71
26691677,2018-10-29,4,0.34
26691866,2019-06-18,13,1.09
26692070,2019-06-13,36,3.06
26692402,2019-06-16,9,0.82
26693195,2019-06-24,57,4.76
26694068,2019-06-20,34,3.07
26696254,2018-10-15,8,0.68
26703677,2019-06-15,4,0.35
26705460,2019-06-20,37,3.27
26706133,2018-11-04,1,0.12
26708055,2019-01-01,1,0.16
26709233,2019-07-07,16,1.42
26713367,2019-05-15,7,0.79
26715133,2019-05-29,3,0.3
26715682,2019-06-23,26,2.22
26716338,2018-08-28,2,0.18
26717112,2019-07-01,6,0.52
26717141,2019-07-02,55,4.98
26717696,2019-04-02,4,0.35
26717970,2019-03-25,40,3.32
26718375,2019-06-03,20,1.9
26719190,2019-06-26,42,4.92
26719426,2019-06-23,40,3.46
26721080,2018-10-11,8,0.73
26728369,2019-05-27,14,1.16
26734103,2019-06-02,33,2.78
26734288,2019-06-23,32,2.66
26734461,2019-07-05,21,2.1
26735127,2019-06-23,28,2.3
26735305,2019-03-25,12,1.02
26735765,2018-11-04,7,0.58
26737188,2019-06-15,10,0.93
26739023,2019-06-06,11,1.51
26739075,2019-05-01,18,1.53
26739303,2019-06-17,35,3.04
26741049,2019-07-07,44,4.43
26741585,2019-07-03,53,5.26
26741642,2019-06-30,27,5.66
26742074,2019-06-09,9,0.78
26743115,2019-03-13,1,0.25
26743342,2019-07-06,16,1.34
26743564,2019-05-06,14,1.24
26743587,2019-06-18,18,1.57
26743617,2019-01-06,1,0.16
26743638,2019-03-19,1,0.27
26743923,2019-05-26,35,3.11
26744721,2019-06-23,26,2.14
26745686,2019-06-03,32,2.72
26747129,2018-12-31,2,0.19
26747248,2019-06-24,32,2.75
26747415,2019-07-04,104,8.64
26748151,2019-06-05,15,1.48
26748374,2019-01-02,2,0.19
26748389,2019-05-11,7,0.59
26749031,2019-06-21,75,6.2
26749730,2019-04-21,32,3.06
26749932,2019-06-26,8,0.68
26750369,2018-09-01,4,0.37
26750461,2018-07-22,1,0.09
26750638,2019-06-30,13,1.13
26751201,2019-06-21,46,3.84
26753081,2019-06-20,35,2.92
26753210,2019-03-13,4,0.37
26753414,2019-07-01,11,0.99
26754406,2019-06-19,28,2.43
26754694,2019-05-10,8,0.81
26755667,2018-07-30,3,0.25
26755790,2019-07-07,26,2.34
26756045,2019-07-05,25,2.12
26756339,2019-07-07,52,4.32
26756446,2019-06-10,64,5.35
26756546,2019-05-29,12,1.01
26757594,2019-06-05,27,2.4
26757602,2019-07-07,51,4.47
26758154,2019-06-22,25,2.23
26766865,2018-11-10,6,0.53
26768387,2019-06-03,16,1.4
26769087,2019-02-03,4,0.38
26770045,2019-01-04,3,0.43
26770455,2018-07-23,1,0.09
26772477,2018-07-29,2,0.17
26773228,2018-09-03,3,0.25
26774025,2019-06-19,26,2.23
26774439,2019-02-10,1,0.2
26774653,2018-09-14,2,0.19
26775087,2019-05-19,15,1.42
26775656,2019-06-11,17,1.63
26776752,2019-06-21,37,3.22
26776816,2019-06-22,73,6.48
26776819,2019-06-23,54,4.84
26777200,2019-06-20,59,5.25
26777328,2019-06-18,67,5.98
26777561,2019-06-23,6,0.57
26777948,2019-06-20,32,2.74
26778845,2019-05-28,10,0.87
26779327,2019-07-08,15,1.81
26779818,2018-12-05,9,0.76
26780175,2018-12-30,4,0.42
26780625,2019-06-30,19,1.61
26780658,2019-04-23,9,0.82
26780660,2019-04-14,5,0.42
26781602,2019-05-19,6,2.12
26782162,2019-07-01,47,3.96
26782911,2018-12-31,7,0.59
26783332,2019-05-06,11,0.92
26783354,2018-11-05,10,0.83
26784218,2019-04-01,6,0.53
26784269,2019-07-05,49,4.18
26784504,2019-05-19,10,0.85
26784754,2019-05-28,10,0.92
26784985,2019-06-04,17,1.42
26785111,2018-11-09,1,0.12
26785149,2019-06-10,12,1.02
26785267,2019-06-05,16,1.35
26786123,2018-12-02,5,0.43
26786737,2019-06-05,29,2.51
26787336,2018-08-10,4,0.33
26787899,2019-06-03,31,2.7
26788016,2019-06-13,27,2.38
26788437,2019-06-25,19,1.58
26788754,2019-03-29,9,0.75
26788852,2019-06-26,14,1.21
26788956,2018-10-21,7,0.6
26789136,2019-03-29,3,0.44
26793665,2019-06-03,32,2.86
26794087,2019-06-25,5,1.5
26794121,2019-06-20,25,2.08
26794624,2019-06-19,35,3.06
26796641,2019-07-07,28,2.37
26796818,2019-05-10,18,1.54
26802372,2018-12-16,15,1.3
26803556,2019-07-06,11,1.04
26803876,2019-06-10,2,0.32
26805133,2019-06-09,8,0.69
26805201,2018-11-12,6,0.5
26805522,2019-06-02,20,1.83
26805568,2019-01-01,11,0.91
26806179,2019-07-07,9,0.78
26807614,2019-03-24,1,0.28
26807636,2019-06-24,17,1.63
26807942,2019-05-13,4,0.65
26808322,2019-07-01,44,3.75
26809805,2019-06-05,5,0.46
26810428,2019-06-13,39,3.35
26810466,2019-06-10,2,0.17
26810987,2019-06-23,32,2.79
26811414,2018-08-02,3,0.26
26812324,2019-06-30,12,1.07
26812606,2018-12-06,22,1.94
26812923,2019-06-17,52,4.37
26813190,2019-05-03,1,0.44
26813610,2018-12-15,1,0.15
26814302,2019-04-07,3,0.33
26814362,2019-04-25,2,0.71
26814599,2018-11-27,10,0.85
26814763,2019-06-20,13,1.74
26815405,2018-10-26,4,0.42
26815416,2019-07-08,35,2.97
26815937,2019-07-07,74,6.2
26816742,2019-06-19,2,2.0
26816883,2019-06-23,23,2.0
26817803,2019-06-26,26,2.21
26818747,2019-06-23,59,5.65
26819776,2019-06-08,26,2.27
26828006,2019-04-15,4,0.43
26828970,2019-06-23,59,5.55
26832236,2018-10-09,2,0.19
26833795,2019-06-02,2,0.26
26833963,2019-07-06,32,3.58
26834353,2018-08-18,1,0.09
26836650,2019-02-11,6,0.52
26837124,2018-08-20,1,0.09
26837669,2019-06-08,31,2.59
26837745,2019-06-09,33,2.75
26837823,2019-05-29,35,2.92
26837834,2019-07-03,20,1.82
26838387,2019-06-04,3,0.28
26839646,2019-06-17,52,4.62
26839759,2019-01-02,2,0.17
26840133,2019-06-04,22,1.89
26840646,2019-04-17,10,0.86
26842735,2019-06-23,55,4.78
26843289,2019-06-29,48,4.02
26843443,2019-06-23,19,3.0
26844905,2019-07-02,48,4.17
26845053,2019-05-07,25,2.14
26845312,2018-10-07,3,0.29
26845317,2019-07-04,49,4.31
26845561,2019-07-01,20,3.14
26845781,2019-07-05,43,3.58
26846116,2019-05-03,37,3.1
26846269,2019-06-05,21,2.05
26846867,2019-06-30,11,2.2
26846907,2018-09-13,1,0.1
26847614,2018-08-25,3,0.25
26849955,2019-05-30,18,1.56
26858196,2019-06-22,22,1.83
26858223,2019-06-13,14,1.26
26860883,2019-06-19,14,1.35
26861563,2018-07-29,1,0.09
26861684,2019-05-26,30,2.51
26863858,2019-06-30,4,1.74
26864429,2019-01-02,3,0.36
26865113,2018-11-13,3,0.33
26865972,2019-03-03,3,0.29
26865983,2019-06-09,24,2.17
26866322,2019-06-15,19,1.88
26866483,2019-06-05,22,2.03
26866997,2018-12-08,6,0.52
26867485,2019-06-10,22,1.93
26867888,2019-02-17,14,1.24
26867963,2018-08-31,3,0.26
26868493,2019-07-05,52,4.38
26869417,2018-09-02,8,0.68
26869767,2019-06-29,50,4.21
26869803,2019-06-26,43,3.65
26871208,2019-06-07,5,0.52
26871230,2019-04-29,10,0.87
26871256,2019-06-30,6,2.22
26871281,2019-02-07,1,0.2
26871942,2019-07-07,61,5.2
26872443,2018-11-05,4,0.37
26872960,2019-05-12,22,2.03
26874133,2019-06-23,15,1.27
26874462,2019-06-21,28,2.58
26874714,2019-06-02,15,1.33
26874715,2019-06-21,53,4.91
26874727,2018-12-29,5,0.42
26876289,2019-06-24,40,3.53
26877222,2019-04-30,3,0.46
26877259,2019-07-07,137,12.05
26877276,2019-03-18,10,0.85
26879788,2019-06-08,33,2.79
26884320,2019-06-06,43,3.72
26884369,2019-06-21,37,3.14
26884438,2019-06-17,33,3.15
26884455,2019-06-23,35,2.97
26886071,2019-03-10,6,0.94
26887521,2019-06-16,23,2.09
26889078,2019-06-24,52,4.6
26889817,2019-01-02,3,0.28
26890649,2018-07-29,2,0.17
26892245,2018-08-16,2,0.18
26893530,2019-06-22,43,3.66
26893534,2019-03-22,7,0.71
26893966,2019-05-28,22,3.11
26894016,2019-07-01,4,0.36
26894122,2019-06-25,19,1.67
26894548,2019-05-21,2,0.32
26894687,2018-11-13,12,1.01
26895166,2019-06-22,4,0.39
26895277,2019-05-20,6,1.7
26895469,2019-05-11,4,0.49
26895683,2019-06-01,30,2.59
26896131,2019-04-28,2,0.19
26896460,2018-11-09,7,0.61
26896906,2019-05-15,21,1.77
26897453,2019-06-23,48,4.15
26897821,2019-04-23,8,1.02
26898028,2019-07-01,3,0.29
